scenario,time_s,x,y,z,rssi_ap1,rssi_ap2,rssi_ap3,sinr_ap1,sinr_ap2,sinr_ap3
ideal_empty,0.0,0.0,9.0,1.2,-36.2293686016221,-42.99365063866425,-36.23767417046999,6.475799676233985,-2.091184008674984,9.09989092902314
ideal_empty,0.0,0.0,9.5,1.2,-35.62225001128054,-53.92288235597954,-32.96164966195554,12.153970679463974,-8.885731754287093,17.642173501898288
ideal_empty,0.0,0.0,10.0,1.2,-34.09037100465693,-41.814293474883655,-33.54048056154363,6.943501191436573,-2.735955017169991,10.10832228424622
ideal_empty,0.0,0.5,0.0,1.2,-20.025253776863934,-45.31830880856728,-39.191718794203574,17.02033686502662,-11.03934195758024,2.659707519033753
ideal_empty,0.0,0.5,0.5,1.2,-30.75068156893858,-43.19108695961884,-41.1162669221694,10.134386550146438,-4.363126137074371,3.870015576681362
ideal_empty,0.0,0.5,1.0,1.2,-28.143144116332326,-48.47997548005361,-40.1842475055582,14.396779712380386,-8.535941696517884,6.153742960042647
ideal_empty,0.0,0.5,1.5,1.2,-20.961916480639506,-51.95817803304759,-45.92546598317375,19.94306339059294,-13.935223599977746,0.6455243898804603
ideal_empty,0.0,0.5,2.0,1.2,-25.417146741278707,-56.3002579917308,-39.53221941236071,19.846813457932452,-13.918627927027398,9.191234131308645
ideal_empty,0.0,0.5,2.5,1.2,-28.969113148256763,-48.7675630668805,-37.154605335937624,14.03181146456716,-8.352949650585938,9.183133734645734
ideal_empty,0.0,0.5,3.0,1.2,-33.49033539109797,-36.751626078891995,-40.593713875061134,4.82809913504441,0.6905822354969432,1.7304668421406812
ideal_empty,0.0,0.5,3.5,1.2,-29.842022287425213,-44.4636559238073,-50.80579721365562,11.40899371622467,-5.432884622485559,-2.4450101856842283
ideal_empty,0.0,0.5,4.0,1.2,-30.509893549882197,-59.24725876024684,-34.89210735454084,18.447032395425,-13.157187232900228,17.097280009247623
ideal_empty,0.0,0.5,4.5,1.2,-36.548140412423464,-42.693776136129514,-40.84236251530812,6.414517070811867,-1.169896355470586,5.349352909478191
ideal_empty,0.0,0.5,5.0,1.2,-32.37616718142852,-45.010476867754434,-42.00356371306581,10.227261444501911,-4.489544399735349,4.527891850965268
ideal_empty,0.0,0.5,5.5,1.2,-35.951495948233614,-43.08578985738038,-36.12030858347478,6.695049033541896,-2.2698446428039416,9.18848254863131
ideal_empty,0.0,0.5,6.0,1.2,-41.03312397383694,-46.93843089132233,-33.16007320755734,4.728390828990786,-3.9886787467394154,14.502904116868898
ideal_empty,0.0,0.5,6.5,1.2,-37.29888192422576,-39.15809954658232,-30.002892031304317,2.873616972116711,-1.462534900823051,11.659633796845046
ideal_empty,0.0,0.5,7.0,1.2,-42.023178586968136,-53.32154282481707,-33.235618515128905,7.061543757897,-7.282604499584585,18.14546980132815
ideal_empty,0.0,0.5,7.5,1.2,-36.70308818473849,-56.832694902189246,-33.783942569343225,13.029309453442963,-9.898195733764565,18.804476587988393
ideal_empty,0.0,0.5,8.0,1.2,-44.67235455927935,-48.58485691105453,-40.49448780549863,4.427897720992095,-1.51344976510389,10.637864053152835
ideal_empty,0.0,0.5,8.5,1.2,-37.700236892120394,-50.190772941796176,-36.59764974118463,9.423503155752435,-5.459656157671789,13.266738365414659
ideal_empty,0.0,0.5,9.0,1.2,-37.40202525001619,-47.79440410217052,-34.2799922724565,7.991538391898924,-4.811941216017583,13.666549909175838
ideal_empty,0.0,0.5,9.5,1.2,-35.032159520796824,-47.413075782710465,-35.39230718684763,9.559462092618471,-5.123681600587958,12.018344880553421
ideal_empty,0.0,0.5,10.0,1.2,-34.265799452811684,-51.47988419579003,-29.948077585709004,11.224967217680046,-8.774382501510841,18.30091058229537
ideal_empty,0.0,1.0,0.0,1.2,-22.862558089309267,-52.84217388231673,-42.055941809671886,19.416104837358176,-13.430404588950813,4.5018922384381
ideal_empty,0.0,1.0,0.5,1.2,-23.062185607882455,-62.55662259204584,-44.25400096052126,24.2284776115045,-18.22773823714437,6.846509620227045
ideal_empty,0.0,1.0,1.0,1.2,-22.88242759625497,-47.932849522888404,-47.54023650818952,16.9064707182743,-10.902697774632363,-1.1853951657458506
ideal_empty,0.0,1.0,1.5,1.2,-27.136310667823064,-60.34873423913423,-44.988950252603324,21.05095306960829,-15.072652352643086,6.969697770313323
ideal_empty,0.0,1.0,2.0,1.2,-29.46595412233315,-40.23817185404681,-40.59693004950882,9.220297367188595,-3.4265498004571016,2.5342032533949297
ideal_empty,0.0,1.0,2.5,1.2,-31.7304252659771,-36.71235830484598,-39.80228874028645,5.855428814217719,-0.2545497111829759,1.9392461376634087
ideal_empty,0.0,1.0,3.0,1.2,-30.690940595302102,-57.42309452380131,-43.44573442224776,17.715938971664936,-11.82285994684413,8.47535344798574
ideal_empty,0.0,1.0,3.5,1.2,-29.76275353852379,-62.43522758658784,-32.45948131890906,20.292149678680392,-15.304738362914748,20.60281958369528
ideal_empty,0.0,1.0,4.0,1.2,-32.69889953260258,-46.8213383653836,-40.37908058896321,10.990900417073684,-5.366371172904117,6.810548077118738
ideal_empty,0.0,1.0,4.5,1.2,-30.954483288577876,-56.77931228096608,-34.699235155043965,16.91307928628713,-11.727084783448262,16.194122419176676
ideal_empty,0.0,1.0,5.0,1.2,-41.013256747472425,-42.13884936815222,-40.13987378305683,3.2609133754405395,0.9663959259857433,6.367502561780759
ideal_empty,0.0,1.0,5.5,1.2,-34.43383386075646,-60.23956361534105,-35.94542312103978,16.677262763369313,-11.963035642351091,18.149466136773036
ideal_empty,0.0,1.0,6.0,1.2,-38.942355898482546,-42.30238552151925,-32.594686197545606,3.791092213330365,-1.9521342259487693,11.904573838291036
ideal_empty,0.0,1.0,6.5,1.2,-42.63577251505271,-58.294494182086424,-34.54626354163535,9.375740447139119,-9.283453395882006,20.043638680404317
ideal_empty,0.0,1.0,7.0,1.2,-39.608592737921924,-50.01480779630023,-36.58818241939332,8.016936430455296,-4.791898591658528,13.596675772132711
ideal_empty,0.0,1.0,7.5,1.2,-34.26078835580656,-49.22957345754042,-33.87059074752902,10.829780857406817,-6.642304220138991,14.053053198551424
ideal_empty,0.0,1.0,8.0,1.2,-35.56139182049227,-52.37045231424456,-32.85267095152883,11.381658920339227,-8.119922479392969,16.88374304017146
ideal_empty,0.0,1.0,8.5,1.2,-42.40497824206092,-61.980331555276464,-38.32355032581755,12.47515091336158,-9.928604569702456,19.37743997850604
ideal_empty,0.0,1.0,9.0,1.2,-44.75943442069259,-45.011950047258935,-36.7389863915131,1.9585202743780006,-0.8294090111621378,11.168498879736752
ideal_empty,0.0,1.0,9.5,1.2,-35.91891042258856,-45.805317900685274,-35.813712412507066,8.166236176037138,-3.8476666936935167,10.99731029399276
ideal_empty,0.0,1.0,10.0,1.2,-39.8717068735625,-46.19035882945159,-29.069332621319276,4.161900724992942,-5.498215213663626,16.657410255191955
ideal_empty,0.0,1.5,0.0,1.2,-23.658397800221106,-54.77475151889571,-36.83235984553818,19.95552225101752,-14.047007608715525,10.148781171529542
ideal_empty,0.0,1.5,0.5,1.2,-20.017275203069445,-67.48866267877324,-44.38178585470133,28.236692093961327,-22.225488458215224,7.575382745038991
ideal_empty,0.0,1.5,1.0,1.2,-25.595357396386305,-40.132238760984464,-35.993692792712025,11.281311485491246,-5.499227109250802,4.8189141250322525
ideal_empty,0.0,1.5,1.5,1.2,-35.30052184991585,-38.708308597869376,-41.11274949435268,4.883180590776825,0.5232267328055442,2.7195736441148926
ideal_empty,0.0,1.5,2.0,1.2,-30.247407707379743,-38.379094834241265,-57.16353680994782,7.800834620669405,-1.8082409871387597,-8.071240978540477
ideal_empty,0.0,1.5,2.5,1.2,-27.478471621292382,-50.24827759699364,-35.046239284662036,15.558827376525986,-9.919008231653581,11.199790474694261
ideal_empty,0.0,1.5,3.0,1.2,-27.405768351483548,-50.05464495593475,-33.94375142752676,15.453925030120894,-9.904511161033033,12.066069950564273
ideal_empty,0.0,1.5,3.5,1.2,-25.419051664097935,-60.98636615447876,-46.13287052583096,22.24940730295545,-16.252197805432857,5.580706164592141
ideal_empty,0.0,1.5,4.0,1.2,-32.49305707155844,-41.086351369311785,-35.378907784798606,7.720689022096482,-2.691197845355501,7.829553723928853
ideal_empty,0.0,1.5,4.5,1.2,-31.0295069299071,-48.35220175007316,-35.20028656329428,12.53729075224028,-7.287769641578809,11.442073182187633
ideal_empty,0.0,1.5,5.0,1.2,-38.32444510717542,-55.47543460035716,-32.553767025351206,10.810015936540578,-9.204865695033313,19.295462962571627
ideal_empty,0.0,1.5,5.5,1.2,-36.01941830962998,-55.75748250419192,-41.30085527215938,13.87556441674157,-8.469444812598756,11.713212782778617
ideal_empty,0.0,1.5,6.0,1.2,-36.42899612684867,-42.13718954393618,-34.41250473598104,5.677178301637306,-1.9294255999977281,10.071443467371992
ideal_empty,0.0,1.5,6.5,1.2,-36.55663961328219,-45.905545869272146,-37.27546527317214,7.9625621546965935,-3.408473953380367,10.021885775139816
ideal_empty,0.0,1.5,7.0,1.2,-45.48935740300793,-55.926438779715134,-33.36702048984062,5.599659075523503,-8.305869689464664,19.721639778429314
ideal_empty,0.0,1.5,7.5,1.2,-41.33017392230765,-50.959113614767375,-32.0307056883993,6.119799236975851,-6.611674124647374,17.5556652901164
ideal_empty,0.0,1.5,8.0,1.2,-37.03606498846367,-51.3246099306894,-33.79437704358086,9.980314147515335,-6.932856103721138,15.926096317116187
ideal_empty,0.0,1.5,8.5,1.2,-34.057744029933886,-52.557529920394764,-34.828433302605355,12.829266026325598,-8.302719334125984,14.983837628450935
ideal_empty,0.0,1.5,9.0,1.2,-40.77251501578182,-48.64660235148034,-36.985002071627115,6.562369221188078,-3.6213541079801352,12.720265814404899
ideal_empty,0.0,1.5,9.5,1.2,-49.76161265589451,-42.70171074896283,-30.4926829080936,-3.3667253804209114,-2.329096816826457,14.067428719357302
ideal_empty,0.0,1.5,10.0,1.2,-36.135086475143154,-59.86419044045576,-25.083982921729977,12.201284892102152,-14.645555986367455,26.019426050688793
ideal_empty,0.0,2.0,0.0,1.2,-25.85709991844006,-44.15075411238708,-36.812113720059685,13.30371517783579,-7.4855943683904975,6.111666007420889
ideal_empty,0.0,2.0,0.5,1.2,-35.140728088305195,-40.52640103739351,-40.99235639792396,6.034654822487178,-0.6129848891741705,3.7539217881008398
ideal_empty,0.0,2.0,1.0,1.2,-28.57777601223857,-46.54123517785807,-38.37219577634396,13.106301082223835,-7.339353643969956,6.9185429216788314
ideal_empty,0.0,2.0,1.5,1.2,-25.975701697341858,-42.87145987546923,-46.09275719250446,12.631252616317443,-6.656328606515975,-1.1071646782788176
ideal_empty,0.0,2.0,2.0,1.2,-23.097632812190678,-51.16142185561139,-33.78956684898094,18.364512419972264,-12.53673901132737,10.9552882978015
ideal_empty,0.0,2.0,2.5,1.2,-31.287609811918355,-36.8026400576295,-45.10405092560155,6.239751085450253,-0.39390999264306825,-1.6056416713967037
ideal_empty,0.0,2.0,3.0,1.2,-31.546496231270055,-64.29731587164959,-37.1415510040823,20.561359177932573,-15.105549043043112,18.006593781021095
ideal_empty,0.0,2.0,3.5,1.2,-31.27746439935556,-59.396154779157115,-34.74902095236036,18.059260243171057,-12.92080329916702,17.605258678064747
ideal_empty,0.0,2.0,4.0,1.2,-38.47850515090566,-42.26145537104896,-40.00306894388339,4.922520242381369,-0.14373373837543194,6.141390568085525
ideal_empty,0.0,2.0,4.5,1.2,-25.530824875796082,-39.46805880378557,-36.89449364996756,10.971017013890785,-5.15373996294611,3.7975608507210024
ideal_empty,0.0,2.0,5.0,1.2,-27.261714179024136,-53.85557034816574,-32.02530772899718,17.381926742906543,-12.03731869315221,15.666190903602008
ideal_empty,0.0,2.0,5.5,1.2,-44.44009153012352,-38.8687368134715,-36.399225567286976,-0.9354717208428422,2.6693082398915227,7.346806766759716
ideal_empty,0.0,2.0,6.0,1.2,-34.49671109693501,-57.24999229568202,-39.65657719556575,15.435185415329693,-10.040518590767922,13.358909292346496
ideal_empty,0.0,2.0,6.5,1.2,-46.23903487925737,-49.94797413403514,-37.06266191794303,3.3800545953931858,-3.3201571893103052,14.091614420071174
ideal_empty,0.0,2.0,7.0,1.2,-42.862806199673514,-35.82420502887893,-46.523512386052346,-1.2486577399723422,6.379260275091168,-1.6595565203392821
ideal_empty,0.0,2.0,7.5,1.2,-44.14366927448908,-49.850119185635705,-29.77191220405727,2.8436159484609833,-6.8799778196449655,18.46979615255283
ideal_empty,0.0,2.0,8.0,1.2,-39.98135009869624,-41.78480393179946,-38.86307331095752,3.621881585199511,0.5194886021477304,6.977773877124323
ideal_empty,0.0,2.0,8.5,1.2,-39.07851536059648,-56.63378096858663,-27.32068037218271,8.984711805774221,-11.820897468061716,23.256571868669997
ideal_empty,0.0,2.0,9.0,1.2,-42.327424573905354,-52.172894946952404,-25.885399942128156,3.8650702693038577,-10.078017177939966,21.851378340241876
ideal_empty,0.0,2.0,9.5,1.2,-38.538929730912905,-68.78517092131477,-30.722586152586075,16.646288648470268,-16.60905948039857,27.387457908595408
ideal_empty,0.0,2.0,10.0,1.2,-38.272614372175894,-42.442359721771325,-27.14092570671698,3.108853551002623,-4.473821449649918,15.639468483125336
ideal_empty,0.0,2.5,0.0,1.2,-24.15640731546284,-62.090616398855715,-35.71701842376869,23.37774711708701,-17.510227727994053,14.944380104721674
ideal_empty,0.0,2.5,0.5,1.2,-26.555854130897224,-41.00387019763153,-40.67056329874208,11.280559519703148,-5.3860147023202725,1.9918155115699707
ideal_empty,0.0,2.5,1.0,1.2,-26.670557889757706,-52.9404188569454,-46.68865534985297,17.52444590101925,-11.537196685560227,2.410613770339945
ideal_empty,0.0,2.5,1.5,1.2,-24.892156679168583,-49.24949382556129,-44.799553620041664,16.540624025874898,-10.556046982542263,1.7650583857103923
ideal_empty,0.0,2.5,2.0,1.2,-32.40042762126873,-36.44637271598987,-43.2209743842382,5.3487721392441685,0.3903587394086997,-0.37281549448932033
ideal_empty,0.0,2.5,2.5,1.2,-26.26317987422532,-51.02656696194715,-33.93504082480098,16.591288187987928,-10.940163994833249,12.095632525783412
ideal_empty,0.0,2.5,3.0,1.2,-29.438938803634848,-44.019514721034184,-32.747044425370305,11.01802026995741,-5.912549697665801,10.741110537426348
ideal_empty,0.0,2.5,3.5,1.2,-32.40579155000048,-46.66507654713192,-43.865621277412444,11.147775397356671,-5.3257983512767115,3.869825545268703
ideal_empty,0.0,2.5,4.0,1.2,-36.24890781202922,-41.356800147853576,-45.50297541227282,5.950187857074506,-0.2774941707938044,1.1823546258185798
ideal_empty,0.0,2.5,4.5,1.2,-42.53666833640436,-40.79078695289971,-34.23576664505914,0.9364035204481291,0.2331603062221768,10.086445683748194
ideal_empty,0.0,2.5,5.0,1.2,-30.274123637494295,-46.97094626071109,-33.57683981908322,12.142958507590233,-7.037657231730151,11.866890496284284
ideal_empty,0.0,2.5,5.5,1.2,-34.79589706989693,-47.51012912382466,-37.05014411249758,9.930531794151946,-5.027548468608614,10.626800412395847
ideal_empty,0.0,2.5,6.0,1.2,-37.87418056330739,-44.6738886242893,-33.06999014777142,5.822963138038123,-3.343811396762151,12.847847794635443
ideal_empty,0.0,2.5,6.5,1.2,-36.93337392739215,-47.51923937522664,-31.417370295907357,7.593917104792464,-5.654061404519641,15.542961051624136
ideal_empty,0.0,2.5,7.0,1.2,-44.95747045648319,-57.73594496572518,-29.254536794253823,5.355055021790362,-11.228684512650066,22.979404355985906
ideal_empty,0.0,2.5,7.5,1.2,-37.89794328314129,-42.863677548121046,-36.63364253557901,5.358531970604924,-1.3322589669276663,9.034412964716424
ideal_empty,0.0,2.5,8.0,1.2,-51.143481800696996,-55.013737199078776,-25.3543147319763,-1.3684526939328958,-11.713895553533856,23.70127011803408
ideal_empty,0.0,2.5,8.5,1.2,-36.644051737316104,-39.78503335522893,-30.985776878845076,3.7982928031023873,-1.5715545742868113,11.265987540829567
ideal_empty,0.0,2.5,9.0,1.2,-36.48598754167276,-50.32022484949168,-33.11033150643093,9.719603511364092,-6.728638780649312,15.778639811275209
ideal_empty,0.0,2.5,9.5,1.2,-39.146978587938754,-50.27784052233349,-30.635718675661018,7.064107641311878,-7.0795395234159315,17.87637815825358
ideal_empty,0.0,2.5,10.0,1.2,-33.05533838344951,-66.74754621782886,-31.15802793840783,20.096456178101274,-16.55307080619694,24.97533684781667
ideal_empty,0.0,3.0,0.0,1.2,-24.711453355530242,-47.44647302550799,-39.61956403359362,15.67734339654439,-9.746291680944907,4.8848317593646815
ideal_empty,0.0,3.0,0.5,1.2,-35.054692995559655,-40.164669940492296,-35.33156066634788,5.582277819386473,-1.1059118476406997,7.907074327142144
ideal_empty,0.0,3.0,1.0,1.2,-27.43981031186518,-41.02137228374173,-48.17200524712945,10.84152934674799,-4.86899467025507,-2.6741630664539437
ideal_empty,0.0,3.0,1.5,1.2,-28.61515446203318,-45.71602760300619,-38.92253829137943,12.658172007090025,-6.870382777063256,6.087537544658065
ideal_empty,0.0,3.0,2.0,1.2,-37.26371968450976,-48.816250794269436,-37.21316300128238,9.06760426951686,-4.7472531943468095,11.893093912930343
ideal_empty,0.0,3.0,2.5,1.2,-33.080148422717684,-42.12923826737167,-47.3535769879884,8.282270479057562,-2.407019788286848,-0.3785553254383577
ideal_empty,0.0,3.0,3.0,1.2,-27.70583504058962,-51.317071211559444,-32.217798907951185,15.83572546108006,-10.529233965282234,14.377856016409542
ideal_empty,0.0,3.0,3.5,1.2,-28.426234237896914,-49.700857862800575,-35.04347086554452,14.744370385126686,-9.189629541962026,11.304402500859776
ideal_empty,0.0,3.0,4.0,1.2,-36.33253678579089,-39.363548484058036,-36.96733203796036,4.4393724943112876,0.14850366481320576,6.37972269707054
ideal_empty,0.0,3.0,4.5,1.2,-34.54391238491285,-50.28480092378042,-33.5173394824205,11.136476648855338,-7.175304065495177,14.986862174413233
ideal_empty,0.0,3.0,5.0,1.2,-38.076940325417496,-40.32592948373256,-37.05007861725367,3.8777330391849727,0.2809142776061838,7.184289249912084
ideal_empty,0.0,3.0,5.5,1.2,-40.46667395742337,-46.81878750217112,-30.242017154281612,4.337668269181992,-5.2526804329236,16.311085989117608
ideal_empty,0.0,3.0,6.0,1.2,-33.99247955574813,-41.644220708289026,-33.950741262019434,6.958342280097018,-2.598001494423982,9.659337256370947
ideal_empty,0.0,3.0,6.5,1.2,-33.298155266692945,-63.45163074551633,-30.50235414054803,18.116969017437142,-14.9772199696442,23.87417482798181
ideal_empty,0.0,3.0,7.0,1.2,-43.29036246943611,-41.745284763297335,-32.109719610601374,0.54132624630964,-1.2356825267960954,12.236248578632555
ideal_empty,0.0,3.0,7.5,1.2,-34.63569458147534,-51.736951992802716,-30.218190761187657,11.143329607486583,-8.74558422128162,18.31309918205775
ideal_empty,0.0,3.0,8.0,1.2,-43.38503520027728,-55.67060769844057,-29.7650247403027,5.899873278067064,-9.973033269883594,21.566772737090982
ideal_empty,0.0,3.0,8.5,1.2,-37.46100415268968,-53.50257457863306,-28.971100356698695,9.43129179403712,-9.64157802995452,20.501153996645158
ideal_empty,0.0,3.0,9.0,1.2,-47.117066633850186,-41.30588274879925,-28.194010545958125,-2.8268913286110764,-2.8663763069837884,14.604537395766513
ideal_empty,0.0,3.0,9.5,1.2,-46.210806644931075,-73.69724591503143,-31.73455236021387,12.565744275594252,-18.097416030448194,29.821860517791823
ideal_empty,0.0,3.0,10.0,1.2,-33.26788602073406,-50.15075015811871,-30.328846195122065,11.371644322089464,-8.217329686641152,17.09916751088507
ideal_empty,0.0,3.5,0.0,1.2,-30.337046161403205,-49.0042107160442,-40.87104728244519,13.493726104758917,-7.691291827959704,6.6332283256959865
ideal_empty,0.0,3.5,0.5,1.2,-28.71798485539365,-37.64863514229727,-35.337193946294036,8.08484732007582,-2.5712652761974613,5.033747686466702
ideal_empty,0.0,3.5,1.0,1.2,-30.289325064569553,-39.32053837682965,-37.87781444281553,8.170233522146933,-2.577144225138548,4.337858756389119
ideal_empty,0.0,3.5,1.5,1.2,-32.94678348862547,-34.78703513501286,-39.995915049308806,3.989997252137078,1.5143335236171733,1.0221366682614865
ideal_empty,0.0,3.5,2.0,1.2,-30.663222078758874,-41.03891526173143,-46.627867367042754,9.043835546268149,-3.131277849652647,-0.9238664415250947
ideal_empty,0.0,3.5,2.5,1.2,-30.57294821386099,-40.51538350736234,-42.192492241707676,8.761144842205033,-2.954241028828346,1.8089017332307578
ideal_empty,0.0,3.5,3.0,1.2,-28.65841958018742,-64.5247622441878,-43.35647788169015,22.37301264221829,-16.430870594449967,10.99251095904756
ideal_empty,0.0,3.5,3.5,1.2,-31.129498949313792,-43.41012541724537,-38.568375510129044,9.977210255687309,-4.378856820181733,6.088262890424538
ideal_empty,0.0,3.5,4.0,1.2,-28.738139552375685,-49.38024826133324,-38.83804167376238,14.523201203810467,-8.734315670308273,7.931318759348285
ideal_empty,0.0,3.5,4.5,1.2,-36.38847032818386,-39.10619950420858,-31.10886063442413,3.6407867130956832,-1.1936116278548976,10.722899334908204
ideal_empty,0.0,3.5,5.0,1.2,-33.53211672087295,-35.687537534677475,-36.2024914063368,4.046723785910463,0.9501822262049986,4.313034150192404
ideal_empty,0.0,3.5,5.5,1.2,-36.43338644147002,-38.1995495109374,-30.402373757429217,3.036906778112738,-0.9145604371516559,10.682295840662414
ideal_empty,0.0,3.5,6.0,1.2,-40.65572360930511,-42.52645636458777,-37.153960450457724,3.4305844782279653,-0.12985418790926515,8.849409904728658
ideal_empty,0.0,3.5,6.5,1.2,-40.319387863943014,-47.51963319258929,-24.021837373845596,2.8423601519816555,-8.627543137110651,20.37226219533089
ideal_empty,0.0,3.5,7.0,1.2,-39.04199918021866,-51.29739915031675,-27.702742353962172,6.685442610597954,-8.897713374799407,20.231919289332538
ideal_empty,0.0,3.5,7.5,1.2,-32.293196714265555,-64.9555389882282,-26.043393237965283,18.393165976380107,-17.26091307903582,27.598250061126784
ideal_empty,0.0,3.5,8.0,1.2,-59.924467267115844,-40.21500455250023,-35.90067368936565,-9.014316453278596,2.7690864642137853,9.006344484348668
ideal_empty,0.0,3.5,8.5,1.2,-40.106683157964305,-41.65824783663285,-25.650997621752335,1.1133196707033548,-4.660392279029101,16.19319127352015
ideal_empty,0.0,3.5,9.0,1.2,-48.68528442324293,-59.78693532962281,-28.14707380824613,2.917746983312451,-12.761987802639954,24.688924058446638
ideal_empty,0.0,3.5,9.5,1.2,-65.55332501448211,-42.16317567826626,-30.484925547332466,-12.074770554718617,-1.8465512689463317,13.843475016374548
ideal_empty,0.0,3.5,10.0,1.2,-38.58831563104428,-58.96990207341455,-26.998072676040024,10.38228249272722,-13.186372700833047,24.617185282373445
ideal_empty,0.0,4.0,0.0,1.2,-33.6280433916862,-38.8821649451751,-42.30630880211791,6.025651390954363,-0.38459184010049907,1.6519728543277488
ideal_empty,0.0,4.0,0.5,1.2,-34.598647561136964,-43.13618630378826,-41.580095847421106,7.873779134892124,-2.331157845828349,4.551551642545022
ideal_empty,0.0,4.0,1.0,1.2,-31.851368960413723,-47.4664314223003,-41.41920655003435,11.847191770908438,-6.099693027136979,5.989925554489971
ideal_empty,0.0,4.0,1.5,1.2,-27.877389674043723,-43.73513786413606,-41.577106353443675,12.03908796187827,-6.148553756522121,2.8882256806677855
ideal_empty,0.0,4.0,2.0,1.2,-29.571353627661534,-49.49898489750437,-39.96290680163106,14.154763657508996,-8.354799116801773,7.344424378095428
ideal_empty,0.0,4.0,2.5,1.2,-31.26630140110909,-54.7965492166055,-37.69773975450802,15.904359969661314,-10.36418495601106,12.605112532498158
ideal_empty,0.0,4.0,3.0,1.2,-36.04085289551053,-40.40649256961702,-37.25493776787658,5.233563795962991,-0.5249372225017084,6.727976090998737
ideal_empty,0.0,4.0,3.5,1.2,-34.359094905599434,-47.00849756039496,-38.8602626052451,10.053772562657857,-4.7636991908978175,8.703007867945635
ideal_empty,0.0,4.0,4.0,1.2,-33.42789576258101,-44.6899516450947,-45.21543419770248,9.502676319305985,-3.6832497764952317,2.281509606894677
ideal_empty,0.0,4.0,4.5,1.2,-38.15238957197251,-35.789191914167404,-36.735457258385125,1.268319565495069,2.8909755553683225,4.573050353732392
ideal_empty,0.0,4.0,5.0,1.2,-39.72236048198226,-37.42023976872994,-34.06950094247246,0.9825369461943624,1.6273870503057015,7.770040076257492
ideal_empty,0.0,4.0,5.5,1.2,-42.87093997405438,-39.16616095772862,-35.73025593790001,0.10283691044548028,1.9039024348985465,7.9415839787864755
ideal_empty,0.0,4.0,6.0,1.2,-33.634510931973146,-42.26213010876474,-38.9421416329183,7.866083544912526,-2.4867890223613647,5.903932828484969
ideal_empty,0.0,4.0,6.5,1.2,-39.83559830746016,-46.444940724170934,-31.902853671695265,5.0535287342686885,-4.40188724773644,14.952706053422865
ideal_empty,0.0,4.0,7.0,1.2,-43.94026311185607,-52.75678897777715,-31.326928447947825,4.722092973682905,-7.682641845892202,19.136616777950568
